"database_identifier"	"chemical_formula"	"smiles"	"InChI Code"	"metabolite_identification"	"HMDB_ID"	"PubChem_CID"	"KEGG_ID"	"METLIN_ID"	"synth_XOM_001"	"synth_XOM_002"	"synth_XOM_003"	"synth_XOM_004"	"synth_XOM_005"	"synth_XOM_006"	"synth_XOM_007"	"synth_XOM_008"	"synth_XOM_009"	"synth_XOM_010"	"synth_XOM_011"	"synth_XOM_012"	"synth_XOM_013"	"synth_XOM_014"	"synth_XOM_015"	"synth_XOM_016"	"synth_XOM_017"	"synth_XOM_018"	"synth_XOM_019"	"synth_XOM_020"	"synth_XOM_021"	"synth_XOM_022"	"synth_XOM_023"	"synth_XOM_024"	"synth_XOM_025"	"synth_XOM_026"	"synth_XOM_027"	"synth_XOM_028"	"synth_XOM_029"	"synth_XOM_030"	"synth_XOM_031"	"synth_XOM_032"	"synth_XOM_033"	"synth_XOM_034"	"synth_XOM_035"	"synth_XOM_036"	"synth_XOM_037"	"synth_XOM_038"	"synth_XOM_039"	"synth_XOM_040"	"synth_XOM_041"	"synth_XOM_042"	"synth_XOM_043"	"synth_XOM_044"	"synth_XOM_045"	"synth_XOM_046"	"synth_XOM_047"	"synth_XOM_048"	"synth_XOM_049"	"synth_XOM_050"	"synth_XOM_051"	"synth_XOM_052"	"synth_XOM_053"	"synth_XOM_054"	"synth_XOM_055"	"synth_XOM_056"	"synth_XOM_057"	"synth_XOM_058"	"synth_XOM_059"	"synth_XOM_060"	"synth_XOM_061"	"synth_XOM_062"	"synth_XOM_063"	"synth_XOM_064"	"synth_XOM_065"	"synth_XOM_066"	"synth_XOM_067"	"synth_XOM_068"	"synth_XOM_069"	"synth_XOM_070"	"synth_XOM_071"	"synth_XOM_072"	"synth_XOM_073"	"synth_XOM_074"	"synth_XOM_075"	"synth_XOM_076"	"synth_XOM_077"	"synth_XOM_078"	"synth_XOM_079"	"synth_XOM_080"	"synth_XOM_081"	"synth_XOM_082"	"synth_XOM_083"	"synth_XOM_084"	"synth_XOM_085"	"synth_XOM_086"	"synth_XOM_087"	"synth_XOM_088"	"synth_XOM_089"	"synth_XOM_090"	"synth_XOM_091"	"synth_XOM_092"	"synth_XOM_093"	"synth_XOM_094"	"synth_XOM_095"	"synth_XOM_096"	"synth_XOM_097"	"synth_XOM_098"	"synth_XOM_099"	"synth_XOM_100"
"CHEBI:17196"	"NA"	"N[C@@H](CC(N)=O)C(O)=O"	"InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1"	"Asparagine"	"HMDB0000168"	"6267"	"C00152"	"14"	"1.7101671"	"1.5670056"	"1.8650959"	"1.057699"	"2.3410825"	"1.9986392"	"1.5400235"	"3.968554"	"4.1809901"	"2.7691707"	"1.5054204"	"0.8978982"	"1.8401668"	"3.5994751"	"1.6137074"	"2.0116385"	"0.1764779"	"3.0205177"	"1.5231464"	"1.0096516"	"2.4748568"	"1.8004839"	"1.5414344"	"2.7506576"	"1.5463396"	"3.3672367"	"1.0285229"	"1.5574159"	"2.2096771"	"1.8276404"	"2.2320041"	"1.8495056"	"2.9382289"	"2.780868"	"4.0231549"	"3.7664967"	"1.6055313"	"1.1050215"	"6.9493549"	"3.4086699"	"1.9188321"	"2.1776271"	"3.4569156"	"1.4917314"	"1.2111515"	"2.3467464"	"1.8097706"	"1.6761943"	"3.1108055"	"0.7109082"	"3.1134896"	"4.2150244"	"0.6969897"	"2.7041345"	"1.3527667"	"1.057699"	"6.5267868"	"5.7916116"	"3.8066175"	"1.2052853"	"4.082665"	"1.4183907"	"0.3944665"	"2.2376933"	"1.7714976"	"3.3970548"	"1.6281727"	"1.8424875"	"3.3003039"	"1.7376141"	"1.4917576"	"0.8978982"	"2.4062539"	"0.8587631"	"2.2043576"	"2.1640299"	"1.459558"	"2.3457205"	"2.0843501"	"1.1863347"	"3.0352214"	"0.3294367"	"0.8963668"	"1.2083973"	"3.5795692"	"5.124759"	"4.3550865"	"2.5726664"	"2.9466639"	"2.4435657"	"1.833764"	"4.539438"	"2.9041685"	"1.7826096"	"2.2454665"	"1.9889833"	"2.6115099"	"0.83808"	"0.8638165"	"1.0285229"
"CHEBI:17053"	"NA"	"N[C@@H](CC(O)=O)C(O)=O"	"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1"	"Aspartic acid"	"HMDB0000191"	"5960"	"C00049"	"5206"	"0.16406942"	"0.17855013"	"0.09539041"	"0.10431206"	"0.19577443"	"0.12354937"	"0.15347339"	"0.12317772"	"0.16835874"	"0.15475114"	"0.14156284"	"0.15892674"	"0.06327949"	"0.16185231"	"0.0980474"	"0.18685926"	"0.1141914"	"0.09368325"	"0.09104737"	"0.08896233"	"0.13611813"	"0.12986414"	"0.15010215"	"0.11709551"	"0.02399165"	"0.11943892"	"0.13632707"	"0.16883103"	"0.16633079"	"0.12310387"	"0.11207915"	"0.11721396"	"0.11314275"	"0.24779731"	"0.11067001"	"0.45977009"	"0.13184052"	"0.1447754"	"0.11215242"	"0.1457155"	"0.15286135"	"0.12034168"	"0.22720539"	"0.13629567"	"0.19365324"	"0.11831978"	"0.15582756"	"0.08801668"	"0.24102002"	"0.11314275"	"0.22469531"	"0.13205457"	"0.17855013"	"0.13191051"	"0.14886268"	"0.11160717"	"0.10698718"	"0.11927444"	"0.15484509"	"0.43363468"	"0.1010297"	"0.13431862"	"0.07492424"	"0.23244493"	"0.10584122"	"0.14023863"	"0.10602718"	"0.24519819"	"0.16484908"	"0.11184829"	"0.11222781"	"0.06811831"	"0.17783647"	"0.07554797"	"0.0871779"	"0.18203291"	"0.09976482"	"0.14614999"	"0.16835874"	"0.13430117"	"0.06246945"	"0.12396729"	"0.11290121"	"0.31347129"	"0.15022215"	"0.23213446"	"0.23244493"	"0.17141117"	"0.18220465"	"0.16945025"	"0.10305864"	"0.2234425"	"0.09902801"	"0.17855013"	"0.09589831"	"0.13809414"	"0.19424903"	"0.12014069"	"0.17520441"	"0.1617439"
"CHEBI:16015"	"NA"	"N[C@@H](CCC(O)=O)C(O)=O"	"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1"	"Glutamic acid"	"HMDB0000148"	"33032"	"C00025"	"5174"	"0.43151567"	"0.28359496"	"0.40225445"	"0.21627834"	"0.31458175"	"0.21996791"	"0.36261659"	"0.4141662"	"0.10212048"	"0.12743811"	"0.36072323"	"0.23728185"	"0.22927996"	"0.43825823"	"0.40660951"	"0.39832456"	"0.28369164"	"0.6399528"	"0.1898973"	"0.16480566"	"0.37459071"	"0.48763116"	"0.26613947"	"0.48201966"	"0.83154585"	"0.3693785"	"0.78916748"	"0.23219507"	"0.33873499"	"0.41466362"	"0.51116754"	"0.42193721"	"0.30723613"	"0.24699439"	"0.58121934"	"0.31719723"	"0.1437927"	"0.59801002"	"0.41659951"	"0.21704094"	"0.20275804"	"0.44572135"	"0.38098766"	"0.26541627"	"0.07396297"	"0.36849362"	"0.2672874"	"0.34597016"	"0.61398554"	"0.09204059"	"0.20769989"	"0.72465079"	"0.40531639"	"0.3693785"	"0.16091098"	"0.31427971"	"0.28271847"	"0.5617681"	"0.30113159"	"0.18871642"	"0.34115867"	"0.61074204"	"0.23192365"	"0.50716957"	"0.47063176"	"0.57777016"	"0.38664402"	"0.29264543"	"0.14217868"	"0.12800749"	"0.26913736"	"0.30342222"	"0.31524707"	"0.23148947"	"0.36836649"	"0.06796994"	"0.19302999"	"0.20744935"	"0.3330683"	"0.35994565"	"0.21618564"	"0.16625391"	"0.53952528"	"0.42799146"	"0.42180051"	"0.44295786"	"0.38132928"	"0.21191707"	"0.41898874"	"0.35626437"	"0.1936165"	"0.48763116"	"0.21178646"	"0.49663287"	"0.32449005"	"0.19020502"	"0.30113159"	"0.56316007"	"0.44820884"	"0.78664247"
"CHEBI:18050"	"NA"	"N[C@@H](CCC(N)=O)C(O)=O"	"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1"	"Glutamine"	"HMDB0000641"	"5961"	"C00064"	"5614"	"16.142307"	"14.651395"	"14.941837"	"18.616576"	"11.682351"	"8.287116"	"9.030083"	"6.167532"	"6.97432"	"10.952698"	"15.982773"	"12.254575"	"8.957587"	"13.493203"	"9.697827"	"16.216609"	"11.456988"	"8.768365"	"6.379411"	"14.418514"	"3.774738"	"7.847211"	"14.996225"	"16.589831"	"8.077421"	"8.128347"	"17.165531"	"5.533378"	"9.446055"	"14.847113"	"10.480466"	"6.947318"	"12.250893"	"13.176515"	"13.611686"	"9.909307"	"14.996225"	"15.830558"	"14.779835"	"4.689272"	"5.33294"	"12.122244"	"16.745229"	"15.839489"	"11.215798"	"3.257778"	"3.506762"	"16.589831"	"11.755358"	"11.737577"	"14.411986"	"14.00161"	"7.055967"	"15.310823"	"16.190179"	"11.259731"	"16.84119"	"6.783185"	"15.312067"	"7.71385"	"17.828526"	"8.67496"	"11.194061"	"17.03884"	"8.977535"	"10.130115"	"19.177394"	"21.01049"	"11.134245"	"30.20985"	"8.450929"	"17.03884"	"14.572775"	"7.007872"	"10.033531"	"14.452238"	"6.373205"	"6.715273"	"34.400966"	"13.616123"	"14.825945"	"5.847638"	"14.825945"	"15.228985"	"9.467738"	"2.786045"	"6.445785"	"6.715273"	"13.639182"	"19.19267"	"14.281312"	"7.467786"	"9.067814"	"6.854051"	"16.037124"	"10.854246"	"11.318828"	"8.796523"	"11.173226"	"13.416554"
"CHEBI:15971"	"NA"	"N[C@@H](CC1=CN=CN1)C(O)=O"	"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1"	"Histidine"	"HMDB0000177"	"6274"	"C00135"	"21"	"0.37368287"	"0.17365235"	"0.34537781"	"0.1891137"	"0.55984045"	"0.21036647"	"0.08411119"	"0.39316232"	"0.14287925"	"0.27247854"	"0.36843262"	"0.49906096"	"0.13279026"	"0.16931472"	"0.31306017"	"0.30757"	"0.23227917"	"0.34260951"	"0.46726028"	"0.10188491"	"0.84956399"	"0.50829345"	"0.17000179"	"0.3642318"	"0.73639009"	"0.17502658"	"0.1278679"	"0.3397891"	"0.32216174"	"0.26670598"	"0.79794299"	"0.33684354"	"0.2686209"	"0.30820553"	"0.1575345"	"1.47807206"	"0.43726463"	"0.06988324"	"0.14292518"	"0.0580311"	"0.40006738"	"0.21525918"	"0.40213587"	"0.10098882"	"0.42492507"	"0.09304517"	"0.43999945"	"0.6869804"	"0.2480628"	"0.40966102"	"0.4073086"	"0.31306017"	"0.17443704"	"0.66893783"	"0.40871921"	"0.18442768"	"0.33270076"	"0.82261352"	"0.35225025"	"0.18872508"	"0.07275268"	"0.37727709"	"0.08012295"	"0.22752864"	"0.21521146"	"0.22740187"	"0.23622351"	"0.21511463"	"0.34737831"	"0.22485724"	"0.19378149"	"0.07276485"	"0.2182532"	"0.10163682"	"0.55802187"	"0.41817286"	"0.14287925"	"0.15372455"	"0.5845704"	"0.1278679"	"0.22972498"	"0.39141716"	"0.44666598"	"0.22932814"	"0.49906096"	"0.2683922"	"0.21837879"	"0.19654607"	"0.31880482"	"0.05476025"	"0.23801063"	"0.16034684"	"0.12893296"	"0.57635884"	"0.09316808"	"0.35162755"	"0.30209891"	"0.27247854"	"0.55984045"	"0.24869149"
"CHEBI:15699"	"NA"	"N[C@@H](CCO)C(O)=O"	"InChI=1S/C4H9NO3/c5-3(1-2-6)4(7)8/h3,6H,1-2,5H2,(H,7,8)/t3-/m0/s1"	"Homoserine"	"HMDB0000719"	"12647"	"C00263"	"5687"	"0.205993282"	"0.08968072"	"0.118055713"	"0.166819785"	"0.060999549"	"0.069694562"	"0.175316088"	"0.167909513"	"0.080626718"	"0.153878176"	"0.04886328"	"0.064839551"	"0.031599775"	"0.17230066"	"0.120794685"	"0.076224288"	"0.196799232"	"0.013643906"	"0.151333963"	"0.201194024"	"0.070489981"	"0.084900194"	"0.022902762"	"0.069855456"	"0.160974597"	"0.123489642"	"0.013975046"	"0.060271603"	"0.078878969"	"0.096449754"	"0.013643906"	"0.062309232"	"0.119303747"	"0.108925956"	"0.086750041"	"0.234716464"	"0.132609647"	"0.114953739"	"0.056545077"	"0.081590904"	"0.198302171"	"0.114640711"	"0.114640711"	"0.21477989"	"0.075571462"	"0.114666226"	"0.164673925"	"0.156468454"	"0.132031876"	"0.276315599"	"0.04363328"	"0.067320923"	"0.098395446"	"0.151075424"	"0.094136912"	"0.153074098"	"0.137114172"	"0.256312393"	"0.18616415"	"0.241314782"	"0.141436312"	"0.191416304"	"0.128403612"	"0.187224472"	"0.129549838"	"0.124395117"	"0.074829211"	"0.287219928"	"0.059548411"	"0.033421048"	"0.108803645"	"0.146680575"	"0.147763504"	"0.124740432"	"0.046994179"	"0.302257931"	"0.075483904"	"0.105209127"	"0.053606702"	"0.103885367"	"0.08732281"	"0.052168107"	"0.189263048"	"0.13308205"	"0.095534577"	"0.08247089"	"0.127996141"	"0.074685366"	"0.132558355"	"0.080626718"	"0.177747596"	"0.053821975"	"0.188735569"	"0.076875311"	"0.098041814"	"0.276315599"	"0.075571462"	"0.12824158"	"0.129952696"	"0.067320923"
"CHEBI:17191"	"NA"	"CC[C@H](C)[C@H](N)C(O)=O"	"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1"	"Isoleucine"	"HMDB0000172"	"6306"	"C00407"	"5193"	"1.5913295"	"0.5530783"	"0.7052549"	"1.0614393"	"0.4235312"	"0.4734765"	"0.5977565"	"0.7739403"	"0.6953974"	"0.6565161"	"0.8414076"	"1.0792199"	"1.0099992"	"0.9012263"	"0.318951"	"1.7667739"	"0.9135094"	"0.6346204"	"0.2244981"	"0.6543004"	"0.5433147"	"1.9151156"	"0.9041345"	"1.2777714"	"1.0957406"	"0.8509673"	"0.6363006"	"1.364573"	"0.6991706"	"0.5674295"	"0.412023"	"0.4959016"	"1.135061"	"1.0792199"	"1.1808839"	"1.14022"	"0.8660447"	"0.913465"	"1.0332645"	"0.9197974"	"0.85089"	"0.755703"	"0.6210143"	"0.4728568"	"0.9884764"	"1.2645743"	"0.5654386"	"0.9604243"	"0.7146859"	"0.6529637"	"2.0534493"	"0.8400745"	"1.8073914"	"1.0104731"	"1.0417448"	"0.6466254"	"0.9842342"	"1.2235863"	"0.8473588"	"0.6614385"	"0.8473245"	"0.7997862"	"1.0166622"	"1.376274"	"1.4337349"	"1.1713366"	"0.844398"	"1.3869113"	"0.8715813"	"0.6349355"	"1.1469665"	"0.3333153"	"0.6401151"	"0.6754656"	"1.7854173"	"1.3970034"	"0.6467409"	"1.5662341"	"0.7516992"	"0.767769"	"0.7997862"	"0.54245"	"0.8798331"	"1.1782161"	"0.6401151"	"1.3631499"	"1.0134933"	"2.1444167"	"1.0403124"	"1.0125795"	"1.6860129"	"1.6427364"	"1.5964171"	"0.6375922"	"1.0588451"	"0.3210127"	"0.3011039"	"1.003057"	"1.6044156"	"1.5795711"
"CHEBI:16946"	"NA"	"N[C@@H](CC(=O)C1=CC=CC=C1N)C(O)=O"	"InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1"	"Kynurenine"	"HMDB0000684"	"161166"	"C00328"	"72"	"0.041700665"	"0.048573954"	"0.012630139"	"0.034280921"	"0.008786394"	"0.016241064"	"0.009193674"	"0.002932301"	"0.029452488"	"0.007950987"	"0.019556393"	"0.018577035"	"0.020766611"	"0.009282599"	"0.079212257"	"0.078969283"	"0.027429542"	"0.016561585"	"0.035787754"	"0.013364016"	"0.015904528"	"0.011952882"	"0.053911755"	"0.016727883"	"0.013468437"	"0.017674007"	"0.025607379"	"0.01583991"	"0.041723055"	"0.046122169"	"0.027570422"	"0.011926143"	"0.008950241"	"0.032377398"	"0.012810168"	"0.026846839"	"0.019120261"	"0.019699096"	"0.018160875"	"0.048587891"	"0.11650948"	"0.024977981"	"0.019782469"	"0.012388458"	"0.007184789"	"0.008492215"	"0.047768796"	"0.077358637"	"0.067144692"	"0.05681949"	"0.021938036"	"0.04889873"	"0.036409898"	"0.059516285"	"0.033043009"	"0.00992962"	"0.018354834"	"0.030133328"	"0.011958996"	"0.021545958"	"0.007331819"	"0.015449006"	"0.03746806"	"0.016241064"	"0.016911164"	"0.01591128"	"0.014155933"	"0.021492117"	"0.023290821"	"0.010930009"	"0.018354834"	"0.021825704"	"0.021741012"	"0.009193674"	"0.00494539"	"0.018571672"	"0.00945075"	"0.020536334"	"0.022879637"	"0.051545402"	"0.006302489"	"0.026721704"	"0.013865033"	"0.111023295"	"0.03021322"	"0.021011673"	"0.00992962"	"0.006778581"	"0.018876683"	"0.046122169"	"0.024111176"	"0.007950987"	"0.01922984"	"0.01922984"	"0.019812528"	"0.021876675"	"0.017106352"	"0.008416226"	"0.044829322"	"0.017234956"
"CHEBI:15603"	"NA"	"CC(C)C[C@H](N)C(O)=O"	"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1"	"Leucine"	"HMDB0000687"	"6106"	"C00123"	"24"	"0.44585891"	"0.59787708"	"0.40659523"	"0.22624543"	"0.67882518"	"0.65721497"	"0.32779975"	"0.32023702"	"0.48470698"	"0.67183554"	"0.22743291"	"0.60971543"	"0.55595659"	"0.21208738"	"0.46062851"	"0.19549866"	"0.26635647"	"0.91027022"	"0.62575569"	"0.26453386"	"0.31717668"	"0.66406787"	"0.33268868"	"0.51833057"	"0.60237134"	"0.34856159"	"0.20154445"	"0.34432453"	"0.19831104"	"0.5187541"	"0.3365033"	"0.46913864"	"0.36501479"	"0.40098747"	"0.20780121"	"1.10464451"	"0.48798098"	"0.39858456"	"0.79892222"	"1.01262152"	"0.33905475"	"0.70511108"	"0.3687023"	"0.57067996"	"0.47805775"	"0.41659239"	"0.11984294"	"0.36028338"	"0.25148591"	"0.34734725"	"0.17297531"	"0.20887507"	"0.75246778"	"0.47294311"	"0.47060255"	"0.46990546"	"0.44717207"	"0.41260666"	"0.46097147"	"0.32879605"	"0.40438964"	"0.95895019"	"0.39193939"	"0.82821443"	"0.45386267"	"0.36110989"	"0.71544035"	"0.34471612"	"0.47523046"	"0.35939586"	"0.65268574"	"0.3757194"	"0.30731011"	"0.29821817"	"0.2932539"	"0.33009204"	"0.54306923"	"0.26886213"	"0.41040335"	"0.83831467"	"0.13613569"	"0.26111013"	"0.65074898"	"0.53086126"	"0.36732548"	"0.40591908"	"0.22102596"	"0.31188797"	"0.73356192"	"0.15553863"	"0.34473509"	"0.22664776"	"0.32266993"	"0.54988617"	"0.84708013"	"0.41260666"	"0.38124205"	"0.26111013"	"0.9092768"	"0.72113783"
"CHEBI:18019"	"NA"	"NCCCC[C@H](N)C(O)=O"	"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1"	"Lysine"	"HMDB0000182"	"5962"	"C00047"	"5200"	"1.34159656"	"0.71243526"	"1.28836192"	"2.88546069"	"0.90838596"	"3.13524889"	"0.71243526"	"1.17337442"	"0.38220585"	"1.2953255"	"1.27788345"	"0.8469444"	"1.24828989"	"1.03694638"	"1.03694638"	"1.55542799"	"2.15575774"	"0.87313351"	"1.25757282"	"3.08599632"	"0.49286652"	"0.65537472"	"0.96285411"	"1.19177383"	"0.5265805"	"0.70730205"	"1.06174294"	"1.01142117"	"0.77664349"	"0.88193645"	"0.68819935"	"0.92570376"	"2.73931691"	"1.10673891"	"1.2763443"	"1.72657961"	"0.65540347"	"1.14101375"	"1.06174294"	"1.79368505"	"0.8971612"	"1.99378145"	"0.95425439"	"0.64553242"	"0.40104713"	"0.71548743"	"1.0899238"	"2.21228607"	"0.49857405"	"0.77679462"	"1.08826469"	"1.57868582"	"1.52453553"	"2.09938141"	"0.4752514"	"0.49286652"	"1.31756142"	"1.11963593"	"9.78373067"	"0.55061875"	"1.15820546"	"0.77664349"	"1.18028665"	"1.24146881"	"1.84359275"	"0.63804349"	"0.41848728"	"0.55192495"	"0.97911865"	"1.66734146"	"0.64177115"	"2.25106779"	"1.49264749"	"1.72657961"	"1.32036461"	"1.62466787"	"0.7050103"	"0.69659399"	"1.16081219"	"0.90851025"	"1.34612116"	"3.65695926"	"4.03187876"	"2.72849631"	"0.56443395"	"28.04467477"	"4.7245834"	"0.71548743"	"0.33195491"	"0.97713956"	"0.68819935"	"0.58065072"	"1.82157594"	"0.45163423"	"1.76165787"	"1.88610485"	"1.76261604"	"2.88774993"	"0.15789577"	"1.71632655"
"CHEBI:16643"	"NA"	"CSCC[C@H](N)C(O)=O"	"InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1"	"Methionine"	"HMDB0000696"	"6137"	"C00073"	"5664"	"0.45347179"	"0.65984348"	"1.40406867"	"0.60976415"	"0.79392406"	"1.35681664"	"0.84947906"	"1.20345246"	"0.53543233"	"1.2463268"	"0.65300305"	"1.153763"	"0.34861306"	"1.09502661"	"0.76248004"	"0.61508709"	"0.40869324"	"0.91805955"	"0.60267265"	"0.43591838"	"0.39158894"	"0.71077766"	"0.31990437"	"0.29450106"	"0.45182497"	"1.20487779"	"0.43243982"	"1.26875902"	"13.1757551"	"1.39129348"	"0.37716428"	"0.77805614"	"0.4938139"	"0.23130778"	"0.64807681"	"1.09502661"	"0.54946816"	"0.21945044"	"0.98765542"	"1.39129348"	"0.9488646"	"0.80565613"	"0.60030656"	"0.72236753"	"0.1282174"	"0.67343778"	"0.95508467"	"1.11243001"	"0.6289985"	"1.25095732"	"1.40275574"	"0.50420279"	"1.40350859"	"0.33470185"	"0.41864995"	"0.30015774"	"0.85259664"	"0.5166872"	"1.20038451"	"0.63937333"	"0.92188894"	"0.49188769"	"0.35924313"	"1.6399135"	"0.62375451"	"1.27706657"	"0.67095512"	"1.2631533"	"0.81136104"	"0.8466787"	"0.35256627"	"0.89469916"	"0.28406657"	"1.20437231"	"0.37007526"	"0.43901432"	"0.96886657"	"0.7143884"	"0.29070817"	"1.33302146"	"1.20492211"	"1.07907659"	"0.19765125"	"0.61072152"	"0.63917956"	"1.13095212"	"0.3107015"	"0.31108761"	"0.52010584"	"0.70847219"	"0.84146438"	"0.89000399"	"0.48223446"	"0.75984141"	"1.21506895"	"0.3589525"	"0.46266231"	"0.35406324"	"0.710007"	"1.38728795"
"CHEBI:49033"	"NA"	"CS(=O)CCC(N)C(O)=O"	"InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)"	"Methionine-sulfoxide"	"HMDB0002005"	"847"	"NA"	"6428"	"0.028209954"	"0.037155376"	"0.019656276"	"0.012505808"	"0.010992686"	"0.023404668"	"0.057325931"	"0.012749224"	"0.042274286"	"0.034634492"	"0.020659911"	"0.019264477"	"0.029206464"	"0.021819528"	"0.03423518"	"0.015359653"	"0.083848966"	"0.021291512"	"0.012109433"	"0.033316231"	"0.013494617"	"0.02502793"	"0.005922096"	"0.014215223"	"0.044930945"	"0.032488217"	"0.013203666"	"0.043416322"	"0.055506468"	"0.030559896"	"0.047204658"	"0.038744803"	"0.032086801"	"0.005584525"	"0.029780237"	"0.020350853"	"0.049858207"	"0.038262348"	"0.033783973"	"0.017351525"	"0.016552596"	"0.058295699"	"0.018268661"	"0.061510078"	"0.010300658"	"0.043649683"	"0.018745786"	"0.043987198"	"0.014112169"	"0.019159088"	"0.030424883"	"0.087802441"	"0.007973775"	"0.043987198"	"0.052807427"	"0.018706031"	"0.050554296"	"0.0431799"	"0.020579935"	"0.039043745"	"0.072494886"	"0.032980266"	"0.034147735"	"0.041521739"	"0.020513395"	"0.016499148"	"0.021270522"	"0.047914026"	"0.012630987"	"0.029006494"	"0.01891894"	"0.043416322"	"0.035194531"	"0.023773785"	"0.040276242"	"0.018443547"	"0.01965993"	"0.01891894"	"0.018672472"	"0.037354005"	"0.012505808"	"0.021819528"	"0.015308491"	"0.024274454"	"0.018132868"	"0.019618115"	"0.01816821"	"0.029308843"	"0.007876216"	"0.017159066"	"0.035103975"	"0.028684267"	"0.01333521"	"0.018457735"	"0.006953469"	"0.03006894"	"0.026955144"	"0.01670571"	"0.024763537"	"0.016352662"
"CHEBI:17295"	"NA"	"N[C@@H](CC1=CC=CC=C1)C(O)=O"	"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1"	"Phenylalanine"	"HMDB0000159"	"6140"	"C00079"	"28"	"4.0141534"	"3.8615303"	"4.2192973"	"6.8669486"	"4.0388475"	"4.3532357"	"6.509749"	"5.8704975"	"4.8179913"	"5.1381089"	"5.2371031"	"7.444204"	"4.2810365"	"5.5866414"	"7.4335033"	"1.6395254"	"6.7968966"	"8.195486"	"2.0217823"	"3.9945442"	"7.3397434"	"4.2810365"	"4.1860325"	"5.1460017"	"3.8220083"	"4.8224192"	"3.2241471"	"4.4380075"	"7.0263353"	"4.1599729"	"7.2972728"	"8.3001847"	"7.8710294"	"4.7821158"	"4.8414071"	"4.6127404"	"9.2011084"	"2.0522871"	"5.7957556"	"10.3002202"	"3.6285882"	"3.5936444"	"16.9070779"	"10.1405084"	"1.9274842"	"5.6020759"	"2.3077271"	"4.6111517"	"3.4201748"	"4.6997021"	"1.9714993"	"6.7187666"	"3.9442943"	"4.6142792"	"6.6069999"	"5.3569157"	"5.9571887"	"13.5856761"	"11.1251662"	"5.2477389"	"3.4576638"	"10.1340897"	"4.3005507"	"4.5142425"	"6.5801274"	"5.2562167"	"6.1969429"	"3.9209618"	"4.3815354"	"7.1846958"	"3.3041096"	"7.0263353"	"7.6669181"	"9.4181572"	"8.5542014"	"5.3207971"	"5.4773997"	"1.77325"	"8.6286845"	"8.1533026"	"5.5319421"	"3.6006026"	"3.4530096"	"5.1440323"	"11.4033104"	"8.9434553"	"11.8851716"	"6.8697312"	"8.3905998"	"7.8101221"	"2.8286789"	"11.9658627"	"4.7264406"	"6.3779087"	"7.7753103"	"3.4274284"	"4.3224778"	"3.3961386"	"4.1813029"	"8.7775341"
